"trans_date","price_usd","code_size","sent_by_address","transactions","mining_profitability","sent_in_usd","transaction_fees","median_transaction_fee","confirmation_time","market_cap","transaction_value","median_transaction_value","tweets","google_trends","fee_to_reward","active_addresses","top_100_cap"
"2018-11-19","5285.000",841793,366022,267845,"0.2080","4260052711","0.7890","0.40100","11.429","91876473627",21160,"266.3280",39010,"53.775","2.476",563465,"18.784"
"2018-11-20","4632.000",889450,426623,288318,"0.1920","5634345257","1.1140","0.54300","10.909","80519311107",33963,"427.2350",36659,"77.947","4.036",653601,"18.829"
"2018-11-21","4528.000",913929,366816,254837,"0.1530","3494899957","0.8880","0.45600","13.714","78726938509",23243,"283.4080",30984,"60.390","3.668",545723,"18.832"
"2018-11-22","4541.000",903052,354782,265994,"0.1840","2741834282","0.6680","0.34600","11.803","78959007503",17338,"183.3590",27754,"45.202","2.503",595324,"18.828"
"2018-11-23","4325.000",872986,366399,275136,"0.1780","2941467568","0.5810","0.31500","11.520","75205987265",18164,"161.4180",26345,"45.856","2.313",560197,"18.914"
"2018-11-24","4310.000",753033,315002,249874,"0.1740","2170437129","0.5380","0.25400","10.070","74946643919",15591,"129.8670",22902,"42.349","1.715",494985,"18.915"
"2018-11-25","3850.000",806718,313928,239129,"0.1390","2353257348","0.5150","0.24200","11.339","66962119438",17163,"170.8460",26859,"64.303","1.978",468476,"18.936"
"2018-11-26","3933.000",911063,357244,256951,"0.1520","3065105578","0.5860","0.28300","12.973","68402836685",19755,"243.0330",29115,"63.738","2.686",525146,"18.923"
"2018-11-27","3776.000",842139,352000,268402,"0.1490","3238020050","0.5260","0.25600","10.992","65676241094",17651,"175.6880",29976,"57.323","2.233",551642,"18.922"
"2018-11-28","4118.000",867753,353761,254338,"0.1460","3920978482","0.6270","0.30000","12.203","71633743871",21993,"254.8370",29142,"52.904","2.560",515752,"18.923"
"2018-11-29","4271.000",911816,356327,246121,"0.1720","3526799012","0.7820","0.34500","13.714","74307310879",20323,"280.9990",28709,"46.745","3.321",521194,"18.957"
"2018-11-30","4129.000",914645,361449,250056,"0.1530","5882707405","0.6730","0.33500","14.257","71851288563",30611,"269.8100",25626,"42.937","3.130",494356,"18.682"
"2018-12-01","4140.000",829836,326499,241723,"0.1710","3893609597","0.5330","0.25300","11.613","72040425440",21317,"151.4650",26347,"37.667","1.969",520394,"18.282"
"2018-12-02","4192.000",789665,286816,222559,"0.1560","2818360900","0.4380","0.19200","12.632","72950446647",18372,"127.8510",21596,"33.301","1.606",414508,"18.293"
"2018-12-03","4004.000",841016,335694,240538,"0.1590","4304241428","0.5180","0.23700","12.632","69689804833",24731,"241.3680",27894,"42.750","2.139",498837,"17.966"
"2018-12-04","3981.000",805907,389168,270051,"0.2070","7242095399","0.4640","0.20800","10.435","69284733767",32757,"220.8420",25332,"41.989","1.794",579435,"17.025"
"2018-12-05","3900.000",804689,347284,256371,"0.1650","5125489639","0.4000","0.16800","11.077","67884946138",26033,"194.7110",27357,"40.599","1.594",533915,"16.172"
"2018-12-06","3756.000",840798,380955,279519,"0.1770","4615050691","0.3830","0.13300","10.667","65378504883",21921,"216.5020",0,"44.869","1.660",569550,"15.583"
"2018-12-07","3415.000",913930,384328,253776,"0.1420","3201612493","0.4200","0.17000","12.632","59452333645",19389,"295.6760",28638,"57.279","2.143",586746,"15.583"
"2018-12-08","3449.000",746569,304682,230977,"0.1580","1847625468","0.2950","0.10400","11.339","60046342941",13778,"130.9140",22270,"42.659","1.230",483081,"15.646"
"2018-12-09","3561.000",745255,288600,238441,"0.1730","1458847243","0.2510","0.08900","11.250","62013587185",11175,"97.7230",23363,"38.351","1.042",432326,"15.665"
"2018-12-10","3554.000",850595,347389,258229,"0.1520","2423941357","0.3160","0.10500","11.613","61897821089",14713,"187.9150",22818,"42.584","1.461",512175,"15.684"
"2018-12-11","3459.000",816101,342857,251362,"0.1510","2712663342","0.3210","0.11500","11.520","60239816384",16921,"205.2580",22603,"40.617","1.471",551065,"15.623"
"2018-12-12","3483.000",854429,346319,261303,"0.1520","2545363042","0.2980","0.11000","12.000","60672194258",14654,"188.7880",21876,"38.696","1.469",545888,"15.623"
"2018-12-13","3433.000",814235,350275,268291,"0.1670","2686249255","0.2830","0.10700","10.992","59796861778",14785,"160.1450",21792,"40.475","1.332",550244,"15.636"
"2018-12-14","3302.000",786161,370201,275655,"0.1530","2585287672","0.3010","0.09700","9.863","57516311871",13865,"180.0460",24445,"43.602","1.357",612878,"15.635"
"2018-12-15","3256.000",711964,324051,262730,"0.1450","1722894207","0.2280","0.06690","9.664","56726239388",10053,"99.0650",18577,"38.208","0.977",534587,"15.635"
"2018-12-16","3298.000",768751,291162,226338,"0.1310","1851351914","0.2160","0.07080","12.522","57463467350",12318,"111.8830",19526,"36.314","1.023",461489,"15.635"
"2018-12-17","3417.000",763719,373503,298663,"0.1860","2770847822","0.2400","0.07830","9.000","59549671880",13714,"146.6090",24940,"44.181","1.038",600338,"15.635"
"2018-12-18","3575.000",823413,369457,266117,"0.1340","3365003558","0.3570","0.13200","11.250","62304534024",18399,"222.5440",25600,"43.153","1.635",533486,"15.635"
"2018-12-19","3813.000",828765,393812,302243,"0.2090","4026233204","0.4150","0.17000","9.664","66460465078",19263,"200.5810",26446,"47.327","1.738",607392,"15.671"
"2018-12-20","3984.000",858173,377916,287138,"0.1890","3599857751","0.3830","0.14700","10.667","69444172000",18337,"212.4840",24630,"48.914","1.612",562160,"15.724"
"2018-12-21","4034.000",806064,388449,280448,"0.2090","3617601458","0.4450","0.19600","10.286","70322544864",18406,"209.4080",22143,"43.645","1.739",586561,"15.723"
"2018-12-22","3919.000",619504,312429,251041,"0.2180","1976516987","0.2930","0.11900","8.229","68325378650",12565,"107.8920",17737,"36.333","0.852",475062,"15.722"
"2018-12-23","4039.000",590793,294048,250563,"0.2000","1806866947","0.2490","0.06540","8.182","70421810239",12553,"84.2500",17701,"36.116","0.698",456850,"15.763"
"2018-12-24","4175.000",735757,328420,272145,"0.1860","2900022610","0.3530","0.10400","9.474","72807331718",16889,"154.0730",21198,"41.168","1.198",523269,"15.763"
"2018-12-25","3829.000",672862,278015,264893,"0.1960","2080596285","0.2640","0.06940","9.057","66784326506",15490,"114.2990",18394,"38.724","0.912",423129,"15.757"
"2018-12-26","3833.000",705634,311923,281148,"0.1910","2434415452","0.2210","0.06020","9.172","66853638595",15226,"112.0160",19107,"37.079","0.821",479013,"15.761"
"2018-12-27","3766.000",693238,342792,299846,"0.1940","2756531482","0.2120","0.04230","8.276","65694192615",15782,"101.1810",19522,"38.225","0.772",544684,"15.768"
"2018-12-28","3746.000",716650,380252,308100,"0.1850","3010993396","0.2180","0.04250","8.623","65360671015",15338,"119.0000",20589,"38.309","0.854",560909,"15.713"
"2018-12-29","3915.000",745344,338764,264842,"0.1660","2709929509","0.2260","0.04390","10.435","68310418638",16718,"125.3170",19252,"34.657","0.880",481711,"15.710"
"2018-12-30","3835.000",614351,309573,267463,"0.2200","1563555172","0.1990","0.03090","8.182","66925315457",10008,"74.4580",18295,"31.836","0.629",461474,"15.712"
"2018-12-31","3804.000",687804,310623,259529,"0.1660","2007215456","0.2330","0.02910","9.290","66397316191",12450,"105.4740",18611,"31.275","0.815",472261,"15.715"
"2019-01-01","3744.000",653046,244461,234576,"0.1730","1424526113","0.1790","0.02540","9.664","65348535552",8744,"99.5750",17069,"31.318","0.600",362558,"15.709"
"2019-01-02","3865.000",732811,329358,271545,"0.1690","2515216357","0.2570","0.04290","9.536","67471069759",14003,"131.1980",18830,"35.638","0.947",505957,"15.693"
"2019-01-03","3874.000",735546,355235,290861,"0.1830","2752308156","0.2550","0.05920","9.290","67636611728",12499,"147.0950",26754,"36.120","0.980",516491,"15.648"
"2019-01-04","3821.000",734502,358511,281623,"0.1660","2811737633","0.2660","0.05170","9.664","66716274276",13168,"150.4870",21139,"35.511","1.041",517169,"15.643"
"2019-01-05","3861.000",638306,308909,265029,"0.1700","2048008192","0.1790","0.02900","8.834","67429025641",11078,"92.3750",20096,"29.152","0.599",459113,"15.682"
"2019-01-06","3925.000",640725,306803,258381,"0.1720","2072755737","0.2520","0.04080","10.213","68542727113",10471,"96.6510",18883,"31.654","0.933",433832,"15.680"
"2019-01-07","4052.000",749891,350146,284641,"0.1790","2995832897","0.3400","0.08220","10.213","70771709195",13992,"154.2500",20476,"37.173","1.337",507835,"15.677"
"2019-01-08","4031.000",669507,362924,318355,"0.1980","2759732231","0.2650","0.08730","8.521","70410186948",11460,"115.3580",19387,"33.179","0.982",529739,"15.664"
"2019-01-09","4036.000",677570,361911,318892,"0.1880","2900940391","0.3060","0.10600","8.780","70512242207",11942,"110.4090",21237,"33.957","1.166",540921,"15.660"
"2019-01-10","3825.000",750743,381926,327182,"0.1650","3226614699","0.3020","0.10600","9.231","66825238691",13597,"134.9520",20948,"38.559","1.309",572517,"15.668"
"2019-01-11","3662.000",741784,381982,308224,"0.1600","3335554321","0.2880","0.10900","9.730","63988750090",14261,"132.1220",19317,"34.920","1.295",548421,"15.831"
"2019-01-12","3648.000",680278,320388,281364,"0.1530","1945648852","0.2220","0.07300","10.435","63755093368",10376,"93.5120",16138,"30.058","0.983",448196,"15.832"
"2019-01-13","3600.000",668040,293128,276860,"0.1680","1806714458","0.1840","0.04930","10.511","62927338644",9688,"68.2090",16041,"30.026","0.821",412444,"15.831"
"2019-01-14","3604.000",747636,354741,326536,"0.1610","2474612004","0.2210","0.05850","9.664","62991722386",10395,"94.9310",19018,"32.963","1.063",512960,"15.829"
"2019-01-15","3661.000",806204,363860,302147,"0.1440","3483483504","0.2570","0.07320","10.909","63995177298",16794,"146.4630",18363,"31.546","1.269",551314,"15.802"
"2019-01-16","3626.000",854316,389465,305569,"0.1600","2762800470","0.2980","0.10700","10.827","63400681290",11842,"166.5910",18790,"30.686","1.487",581094,"15.801"
"2019-01-17","3623.000",831491,368724,296568,"0.1530","2399148872","0.2870","0.10800","11.339","63357469225",10550,"151.3560",21544,"30.103","1.459",514682,"15.816"
"2019-01-18","3637.000",794645,387309,305827,"0.1680","2283401178","0.2490","0.07400","10.435","63597039010",10566,"146.7060",19125,"28.987","1.199",554253,"15.797"
"2019-01-19","3689.000",738045,321738,282055,"0.1580","1619422745","0.2300","0.04680","10.827","64510142528",8293,"97.7490",16923,"26.268","1.047",454973,"15.796"
"2019-01-20","3638.000",625012,303473,293961,"0.1570","1722151733","0.1780","0.03730","9.172","63627886204",8315,"73.7660",17285,"25.537","0.730",446051,"15.794"
"2019-01-21","3558.000",734970,353639,315052,"0.1590","2110258660","0.2250","0.04780","9.600","62243536234",17537,"131.3520",18571,"28.514","1.052",523017,"15.777"
"2019-01-22","3573.000",793686,358780,295910,"0.1420","2478443633","0.2520","0.06830","11.077","62512548921",14099,"156.1190",18601,"28.155","1.270",519865,"15.780"
"2019-01-23","3592.000",759990,379981,293348,"0.1560","2457359265","0.2780","0.08310","9.863","62852453501",14403,"156.0730",19434,"27.432","1.228",593232,"15.775"
"2019-01-24","3576.000",692186,374322,307984,"0.1740","2347643312","0.2670","0.08870","8.889","62569599523",17178,"130.2880",19994,"28.549","1.123",566739,"15.773"
"2019-01-25","3580.000",760520,388203,300947,"0.1400","2400719150","0.2950","0.09740","10.435","62656579186",21745,"151.8950",17787,"27.433","1.419",523778,"15.778"
"2019-01-26","3601.000",718215,355186,288135,"0.1680","1773545325","0.2480","0.07460","9.600","63018022520",11933,"93.1740",16307,"24.778","1.050",512501,"15.776"
"2019-01-27","3578.000",678870,306429,276514,"0.1420","1508328043","0.2060","0.05410","10.511","62624884981",9492,"78.4950",14794,"24.639","0.921",430181,"15.776"
"2019-01-28","3474.000",770125,380863,307917,"0.1520","2976060630","0.2730","0.09910","9.931","60806247894",18485,"173.6280",19069,"31.150","1.316",541648,"15.771"
"2019-01-29","3432.000",778181,381334,326016,"0.1550","2585945604","0.2440","0.09100","9.863","60083631409",16468,"113.3710",19242,"30.398","1.253",534219,"15.760"
"2019-01-30","3464.000",829541,369684,321844,"0.1370","2817680991","0.2280","0.07900","10.588","60657442089",24145,"116.3270",19785,"28.510","1.234",528518,"15.753"
"2019-01-31","3459.000",783696,387745,353790,"0.1690","2626335762","0.2840","0.08870","9.290","60570988690",21299,"110.5280",20616,"28.118","1.477",572176,"15.752"
"2019-02-01","3455.000",784072,403062,339183,"0.1560","3220882652","0.3370","0.08590","9.114","60501634950",28557,"122.6480",14658,"26.961","1.650",590243,"15.854"
"2019-02-02","3459.000",757396,338041,321888,"0.1380","1931538561","0.2030","0.05600","10.000","60582064029",16411,"87.1520",15728,"24.926","1.041",499556,"15.854"
"2019-02-03","3454.000",724160,312514,300033,"0.1500","1668876614","0.1700","0.05480","10.435","60500054155",7954,"82.6350",15208,"23.495","0.848",447396,"15.827"
"2019-02-04","3442.000",784463,365594,335141,"0.1510","2032040052","0.1760","0.04930","9.796","60302185373",21553,"84.3180",18658,"29.667","0.922",524791,"15.815"
"2019-02-05","3446.000",802565,396257,353922,"0.1510","2166953096","0.1680","0.04850","9.796","60370276297",26913,"103.4450",19792,"33.781","0.928",559509,"15.840"
"2019-02-06","3400.000",800137,385779,349432,"0.1550","2305049292","0.2120","0.04610","8.780","59571675744",35689,"98.6280",20673,"32.133","1.052",598210,"15.763"
"2019-02-07","3392.000",713160,381522,352872,"0.1520","2224668399","0.1610","0.03410","8.276","59437674442",25203,"90.5000",18834,"30.562","0.764",562218,"15.766"
"2019-02-08","3481.000",729261,411278,335117,"0.1430","2641012179","0.2170","0.07200","8.834","60998792673",30472,"124.6980",20304,"31.625","1.016",576688,"15.787"
"2019-02-09","3650.000",705352,339595,310742,"0.1540","2067722238","0.2090","0.06070","9.600","63979979513",19850,"100.7810",18400,"29.973","0.938",492019,"15.788"
"2019-02-10","3645.000",705346,301331,299469,"0.1550","1600284950","0.1660","0.04120","10.286","63901881186",7518,"57.2120",15294,"26.703","0.773",429046,"15.791"
"2019-02-11","3637.000",784190,365089,315580,"0.1520","2347246047","0.2670","0.08630","9.931","63768521747",25273,"119.9750",17137,"28.264","1.261",542544,"15.776"
"2019-02-12","3611.000",889958,379933,271445,"0.1420","2486724369","0.4570","0.20000","11.250","63316502244",42240,"288.4160",18536,"28.337","2.101",744912,"15.781"
"2019-02-13","3617.000",857617,433948,352498,"0.1760","2669879361","0.3660","0.18600","9.412","63417379805",38550,"167.3240",19037,"27.599","1.830",683689,"15.849"
"2019-02-14","3601.000",860001,380066,354342,"0.1330","2095542016","0.2660","0.10200","10.213","63145280953",27910,"105.9490",20146,"27.075","1.464",535009,"15.855"
"2019-02-15","3601.000",807873,378340,296602,"0.1450","2394133584","0.3210","0.13300","11.339","63158177392",26114,"144.5230",17973,"25.999","1.640",509495,"15.856"
"2019-02-16","3617.000",766757,361506,331987,"0.1740","2010834348","0.2440","0.09370","9.600","63443243993",7836,"87.0510",14503,"24.821","1.179",550473,"15.864"
"2019-02-17","3620.000",690273,312544,327304,"0.1460","1762891086","0.2120","0.05730","9.057","63502617351",7522,"61.3630",15013,"24.161","0.956",462206,"15.866"
"2019-02-18","3796.000",809431,402898,344119,"0.1560","2904021097","0.3240","0.11500","9.290","66599922754",13076,"108.6140",20088,"33.736","1.496",604582,"15.896"
"2019-02-19","3935.000",812649,426345,348086,"0.1650","3337000633","0.4140","0.18500","9.231","69033889855",20100,"135.4140",20657,"35.280","1.843",589473,"15.898"
"2019-02-20","3943.000",893195,415350,314190,"0.1600","3180884438","0.4740","0.22600","11.077","69183566555",17209,"170.3100",19783,"32.853","2.272",611970,"15.896"
"2019-02-21","3942.000",895104,393786,297476,"0.1500","2947073845","0.4600","0.23000","12.101","69185476839",14343,"162.6120",18673,"31.232","2.281",568415,"15.894"
"2019-02-22","3958.000",813363,431439,347677,"0.1980","2767250699","0.4400","0.21900","8.944","69472553572",15550,"126.2820",18990,"29.979","1.887",659655,"15.916"
"2019-02-23","4006.000",757262,356237,328096,"0.1510","2624873297","0.3110","0.14700","10.070","70322912604",12159,"88.6790",17467,"30.331","1.404",489686,"15.909"
"2019-02-24","4020.000",810198,341253,320309,"0.1700","2382406266","0.3710","0.17200","10.511","70574626833",11948,"84.3050",19043,"36.812","1.697",476422,"15.897"
"2019-02-25","3822.000",844004,397534,336491,"0.1620","3274279885","0.4410","0.19600","10.070","67106834962",17225,"132.0450",18557,"31.877","2.128",550416,"15.889"
"2019-02-26","3823.000",826141,422585,366407,"0.1760","3001158362","0.3740","0.17200","8.944","67128554508",17952,"112.1420",18337,"29.669","1.751",628703,"15.929"
"2019-02-27","3819.000",847877,416458,344419,"0.1630","3165795829","0.3620","0.15900","10.213","67060993735",15591,"131.3220",17989,"27.904","1.820",580327,"15.958"
"2019-02-28","3833.000",864280,419830,367677,"0.1550","3518053971","0.3160","0.13400","9.600","67317019761",16044,"112.0440",17668,"27.635","1.591",577452,"15.676"
